ACTEU;AGE;DDIPL;IDENT;NOI;SALMEE;SEXE;TPP
1;34;5;GJ54JBR4;02;1500;1;1
1;47;1;GJ54JBS4;01;2500;2;1
1;52;3;GJ54JBS4;02;1500;1;1
1;32;3;GJ54JBT4;01;2000;2;1
1;27;4;GJ54JBT4;02;3300;1;1
1;34;3;GJ54JBU4;01;;2;1
1;37;1;GJ54JBU4;02;;1;1
1;48;4;GJ54JBV4;01;1400;2;1
1;43;3;GJ54JBV4;02;2000;1;1
1;25;4;GJ54JBW4;01;1500;1;1
2;23;5;GJ54JBW4;02;;2;
1;36;1;GJ54JBX4;01;1950;2;1
1;37;1;GJ54JBX4;02;2000;1;1
3;61;3;GJ64OVD4;01;;2;
1;60;1;GJ64OVD4;02;7000;1;1
3;71;4;GJ64OY54;01;;1;
3;69;6;GJ64OY54;02;;2;
1;24;1;GJ74O0X4;01;;1;1
1;26;1;GJ74O0X4;02;575;2;2
1;27;3;GJ74O3P4;01;1860;1;1
3;63;5;GJ74O6H4;01;;1;
1;40;5;GJ74O994;01;1750;1;1
1;44;5;GJ74O994;02;;2;1
3;16;6;GJ74O994;03;;2;
1;52;7;GJ74OC14;01;;1;2
3;49;7;GJ74OC14;02;;2;
3;62;7;GJ74OET4;01;;1;
3;77;7;GJ74OHL4;01;;1;
1;54;5;GJ74OKD4;01;1620;1;1
3;45;6;GJ74OKD4;02;;2;
1;49;5;GJ74ON54;01;1503;1;1
1;57;7;GJ74ON54;02;984;2;3
3;17;6;GJ74ON54;03;;2;
3;84;7;GJ74OSP4;01;;1;
3;76;1;GJ74OSP4;02;;2;
3;72;3;GJ74OVH4;01;;2;
1;49;3;GJ74OY94;01;1500;2;1
3;82;7;GJ84O114;01;;2;
1;52;3;GJ84O3T4;01;2300;1;1
1;55;4;GJ84O3T4;02;2100;2;1
1;23;3;GJ84O3T4;03;1100;1;1
1;41;1;GJ84O6L4;01;2852;1;1
1;44;1;GJ84O6L4;02;2120;2;1
1;28;4;GJ84O9D4;01;1600;1;1
1;56;4;GJ84O9E4;01;1450;2;1
1;56;4;GJ84O9E4;02;800;2;2
1;28;5;GJ84T9X4;01;900;2;2
1;47;1;GJ84T9Y4;01;1283;1;1
3;73;5;GJ84T9Z4;01;;2;
3;80;5;GJ84T9Z4;02;;1;
3;63;7;GJ84TA04;01;;2;
3;66;6;GJ84TCW4;01;;2;
3;53;5;GJ84TD04;01;;1;
1;33;4;GJ84TD14;01;400;2;2
1;33;4;GJ84TD14;02;1100;1;1
1;27;1;GJ94YR94;01;820;1;2
1;54;5;GJ94YR94;02;1550;1;2
1;57;7;GJ94YR94;03;1200;2;1
3;69;7;GJ94YU14;01;;2;
3;64;7;GJ94YU24;01;;1;
1;36;5;GJ94YU34;01;1070;2;2
2;51;5;GJ94YU54;01;;1;
1;37;3;GJ94YU64;01;1500;2;2
1;30;3;GJ94YU74;01;1290;1;1
3;48;7;GJ94YU84;01;;1;
1;34;4;GJ94YU94;01;1836;2;1
1;26;3;GJ94YUA4;01;1100;1;1
2;26;5;GJ94YUB4;01;;1;
1;40;5;GJ94YUC4;01;1315;2;1
1;36;5;GJ94YUC4;02;1320;1;1
2;39;5;GJ94YWT4;01;;1;
3;62;7;GJ94YWU4;01;;1;
1;47;7;GJ94YWV4;01;1097;1;1
1;44;7;GJ94YWV4;02;1094;2;1
1;22;5;GJ94YWW4;01;1241;2;1
1;21;5;GJ94YWW4;02;1300;1;1
1;34;4;GJ94YWX4;01;340;1;3
1;36;1;GJ94YWX4;02;1311;2;1
1;32;6;GJ94YWY4;01;1350;1;1
1;21;4;GJ94YWZ4;01;94;1;3
3;16;7;GJ94YWZ4;02;;2;
1;51;4;GJ94YX04;01;1500;2;1
1;47;5;GJ94YX24;01;1350;1;1
3;15;6;GJ94YX24;02;;1;
2;22;5;GJ94YX34;01;;1;
1;57;6;GJ94YX44;01;1434;1;1
3;54;3;GJA4Y7X4;01;;2;
1;54;1;GJA4Y7X4;02;6000;1;1
1;58;1;GJA4YAP4;01;6000;1;1
1;56;7;GJA4YG94;01;650;2;2
1;58;1;GJA4YG94;02;6000;1;1
2;22;5;GJA4YG94;03;;2;
1;50;1;GJA4YLT4;01;6000;2;1
1;52;4;GJA4YLT4;02;2600;1;1
3;23;3;GJA4YLT4;03;;1;
1;57;5;GJA4YOL4;01;1900;1;1
1;58;7;GJA4YOL4;02;1100;2;2
1;56;5;GJA4YU54;01;1926;1;1
1;56;6;GJA4YU54;02;1362;2;1
1;23;3;GJA4YU54;03;1919;1;1
1;20;6;GJB438M5;01;1350;1;1
2;25;3;GJB438N5;01;;1;
1;22;5;GJB438N5;02;700;2;2
3;61;7;GJB43BD5;01;;1;
1;35;4;GJB43BE5;01;1092;2;1
1;29;1;GJB43BG5;01;1895;1;1
1;47;3;GJB43E55;01;3457;1;1
3;16;6;GJB43E55;02;;1;
3;75;7;GJB43GX5;01;;2;
3;77;7;GJB43GX5;02;;1;
1;48;3;GJB43JP5;01;;2;1
1;51;3;GJB43JP5;02;;1;1
3;20;4;GJB43JP5;03;;2;
3;20;4;GJB43JP5;04;;1;
3;66;1;GJB43P95;01;;2;
3;65;4;GJB43P95;02;;1;
1;48;7;GJB43S15;01;1100;2;1
1;52;3;GJB43S15;02;3000;1;1
3;17;6;GJB43S15;03;;2;
1;41;4;GJB43UT5;01;1650;1;1
1;45;5;GJB43XM5;01;1700;1;1
1;43;5;GJC43355;01;900;2;2
1;42;5;GJC43355;02;2200;1;1
3;17;7;GJC43355;03;;2;
1;16;7;GJC43355;04;300;1;1
3;53;5;GJC435X5;01;;2;
1;52;5;GJC435X5;02;2000;1;1
3;16;7;GJC435X5;03;;2;
1;43;5;GJC438P5;01;;1;1
1;37;5;GJC438P5;02;1100;2;2
1;52;5;GJC43BH5;01;1400;2;1
1;49;5;GJC43BH5;02;3200;1;1
1;23;4;GJC43BH5;03;210;2;2
3;17;6;GJC43BH5;04;;2;
3;17;5;GJC43BH5;05;;2;
3;67;7;GJC43E95;01;;2;
3;70;7;GJC43E95;02;;1;
3;75;5;GJC43H15;01;;1;
3;67;7;GJC43H15;02;;2;
3;76;7;GJC43JT5;01;;2;
1;50;7;GJC48PX5;01;;1;1
1;40;5;GJC48PX5;02;400;2;2
3;82;7;GJC48PX5;03;;1;
1;50;7;GJC48SP5;01;1903;1;1
3;43;7;GJC48SP5;02;;2;
3;78;7;GJC48SQ5;01;;2;
3;69;3;GJC48SQ5;02;;1;
3;61;7;GJC48SR5;01;;2;
3;50;7;GJC48SR5;02;;1;
1;22;4;GJC48SR5;03;;2;2
1;61;7;GJC48SS5;01;1499;1;1
3;55;7;GJC48SS5;02;;2;
1;31;5;GJC48SS5;03;;2;1
1;20;5;GJC48SS5;04;501;1;2
1;40;5;GJC48ST5;01;1200;2;2
2;19;4;GJC48ST5;02;;2;
3;17;6;GJC48ST5;03;;1;
1;68;7;GJC48SU5;01;170;2;2
1;46;5;GJC48SU5;02;1150;2;1
3;50;7;GJC48SV5;01;;2;
1;52;4;GJC48SW5;01;1200;1;1
3;45;7;GJC48SW5;02;;2;
3;21;4;GJC48SW5;03;;1;
3;15;6;GJC48SW5;04;;1;
1;69;7;GJC48SX5;01;65;1;2
3;67;7;GJC48SX5;02;;2;
3;53;7;GJC48SY5;01;;2;
1;28;1;GJC48SY5;02;1323;1;1
3;60;7;GJC48SZ5;01;;2;
3;20;6;GJC48SZ5;02;;1;
3;53;7;GJC48T05;01;;2;
3;25;4;GJC48T05;02;;2;
3;23;1;GJC48T05;03;;1;
1;55;3;GJC48T15;01;1324;1;1
1;58;7;GJC48T15;02;1140;2;1
1;19;4;GJC48T15;03;0;2;2
3;17;6;GJC48T15;04;;1;
3;69;7;GJC48T25;01;;1;
3;67;7;GJC48T25;02;;2;
1;43;7;GJC48T35;01;2400;1;1
3;37;7;GJC48T35;02;;2;
3;15;6;GJC48T35;03;;1;
3;40;1;GJC48T45;01;;1;
3;32;3;GJC48T45;02;;2;
3;70;7;GJC48T55;01;;1;
3;65;7;GJC48T55;02;;2;
3;48;7;GJC48T65;01;;1;
3;45;7;GJC48T65;02;;2;
2;20;7;GJC48T65;03;;1;
1;60;1;GJE4DCT5;01;2756;2;1
1;61;1;GJE4DCT5;02;3422;1;1
1;55;1;GJE4DID5;01;3300;1;2
1;50;1;GJE4DID5;02;1550;2;1
3;24;1;GJE4DID5;03;;2;
3;19;4;GJE4DID5;04;;2;
3;17;4;GJE4DID5;05;;1;
3;27;3;GJE4DNX5;01;;2;
1;28;1;GJE4DNX5;02;;1;2
1;48;5;GJE4DQQ5;01;;1;1
1;43;1;GJE4DTH5;01;3419;1;1
1;42;1;GJE4DTH5;02;1490;2;1
1;40;1;GJE4DW95;01;5700;2;1
1;37;1;GJE4DW95;02;2414;1;2
1;62;1;GJE4DZ15;01;4000;1;1
3;62;3;GJE4DZ15;02;;2;
3;74;5;GJF4D4L5;01;;1;
1;41;1;GJF4D7D5;01;;1;1
1;41;1;GJF4D7D5;02;;2;2
1;42;4;GJF4DA65;01;2161;1;1
1;32;1;GJF4DA75;01;3100;2;1
1;35;3;GJF4DA75;02;;1;1
1;48;5;GJF4DA85;01;1700;2;1
1;45;6;GJF4DA85;02;3000;1;1
2;35;4;GJF4DA95;01;;2;
1;31;1;GJF4DAA5;01;996;2;2
1;33;1;GJF4DAA5;02;3200;1;1
1;35;1;GJF4DAC5;01;1950;1;1
1;33;1;GJF4DAC5;02;;2;1
3;78;7;GJH4N5X5;01;;2;
2;53;3;GJH4N8P5;01;;2;
3;18;4;GJH4N8P5;02;;1;
1;52;4;GJH4N8P5;03;;1;1
1;55;3;GJH4NE95;01;1402;2;1
1;56;6;GJH4NE95;02;;1;1
3;24;1;GJH4NE95;03;;1;
3;62;5;GJH4NH15;01;;2;
3;65;4;GJH4NH15;02;;1;
1;30;1;GJH4NH25;01;1400;1;1
3;24;4;GJH4NH25;02;;1;
1;47;7;GJH4NJT5;01;;2;1
1;60;1;GJH4NJT5;02;;1;1
3;22;1;GJH4NJT5;03;;1;
3;75;5;GJH4NML5;01;;2;
3;69;4;GJH4NPD5;01;;2;
3;79;5;GJH4NPD5;02;;1;
3;65;1;GJH4NS55;01;;1;
2;20;6;GJH4NXP5;01;;2;
3;19;4;GJH4NXP5;02;;2;
1;59;5;GJH4NXR5;01;;2;1
2;30;3;GJH4NXS5;01;;1;
2;34;4;GJH4NXS5;02;;1;
1;25;3;GJI4N0J5;01;2600;1;1
3;24;1;GJI4N0J5;02;;2;
3;25;1;GJI4N0K5;01;;1;
1;24;1;GJI4N0K5;02;2000;2;1
3;19;4;GJI4N0N5;01;;2;
3;19;4;GJI4N0N5;02;;2;
3;20;3;GJI4N0O5;01;;1;
3;20;4;GJI4N0O5;02;;2;
3;73;7;GJI4SN95;01;;2;
3;72;4;GJJ4S155;01;;1;
3;61;7;GJJ4SC95;01;;2;
1;67;7;GJJ4SQ55;01;;1;2
1;63;7;GJJ4SQ55;02;;2;2
3;49;4;GJJ4SSX5;01;;2;
3;71;5;GJJ4SVP5;01;;2;
3;81;7;GJJ4SYH5;01;;2;
3;43;7;GJK4S195;01;;2;
1;45;7;GJK4S195;02;1900;1;1
3;51;5;GJK4S415;01;;2;
1;50;5;GJK4S415;02;3900;1;1
1;27;3;GJK4S415;03;1115;2;1
1;23;4;GJK4S415;04;1000;2;1
1;20;4;GJK4S415;05;1100;1;1
1;38;5;GJK4S6T5;01;1400;1;1
1;47;5;GJK4S6T5;02;1800;2;1
2;49;5;GJK4X7D5;01;;1;
1;38;5;GJK4X7D5;02;1600;2;1
1;20;4;GJK4X7D5;03;600;1;1
1;54;4;GJK4XA55;01;3500;2;1
3;65;5;GJK4XFP5;01;;1;
3;54;4;GJK4XIH5;01;;1;
1;57;5;GJK4XL95;01;1979;1;1
1;49;4;GJK4XL95;02;1424;2;1
1;45;6;GJK4XO15;01;;2;1
3;45;5;GJK4XO15;02;;1;
1;39;6;GJK4XTL5;01;2500;1;1
3;32;3;GJK4XTL5;02;;2;
3;86;7;GJK4XZ55;01;;2;
3;19;4;GJL42LX6;01;;1;
3;19;4;GJL42LX6;02;;1;
3;21;4;GJL42LY6;01;;2;
3;30;5;GJL42LZ6;01;;2;
1;36;5;GJL42M36;01;1500;1;1
1;32;1;GJL42M46;01;781;1;2
3;17;4;GJL42M56;01;;1;
2;23;3;GJL42M66;01;;2;
3;22;4;GJL42M76;01;;2;
1;57;5;GJL42M86;01;1650;2;2
1;59;7;GJL42M86;02;2250;1;1
1;24;3;GJL42M96;01;514;2;2
3;19;4;GJL42MA6;01;;1;
1;24;3;GJL42MB6;01;1098;1;2
1;22;3;GJL42MC6;01;;1;1
1;25;3;GJL42MC6;02;2300;2;1
3;41;1;GJL42MD6;01;;2;
3;18;4;GJL42ME6;01;;2;
1;26;4;GJL42MF6;01;1163;1;1
1;24;4;GJL42MH6;01;1300;1;1
1;30;6;GJL42MI6;01;662;2;2
1;30;3;GJL42MM6;01;100;1;2
1;24;1;GJL42MN6;01;1400;2;1
1;26;1;GJL42MO6;01;1100;2;1
3;59;7;GJL4X1X5;01;;2;
1;23;5;GJL4X1X5;02;1002;2;2
3;84;7;GJL4X4P5;01;;1;
1;34;3;GJL4XA95;01;;1;1
1;29;1;GJL4XA95;02;1726;2;1
1;49;5;GJL4XD15;01;1250;1;1
1;44;5;GJL4XD15;02;960;2;2
3;79;7;GJL4XD15;03;;2;
3;18;5;GJL4XD15;04;;2;
3;58;7;GJL4XQX5;01;;1;
3;56;7;GJL4XQX5;02;;2;
3;83;7;GJL4XTP5;01;;1;
1;37;5;GJL4XWH5;01;1407;1;1
2;37;4;GJL4XWH5;02;;2;
1;16;6;GJL4XWH5;03;348;1;1
1;63;7;GJM4X215;01;74;2;2
3;85;7;GJM4X4T5;01;;2;
3;69;6;GJM4X7L5;01;;2;
3;87;7;GJM4XAD5;01;;2;
3;65;1;GJN47396;01;;2;
3;61;1;GJN47396;02;;1;
3;83;4;GJN47616;01;;2;
3;80;7;GJN478T6;01;;2;
3;65;6;GJN47ED6;01;;1;
1;58;5;GJN47JX6;01;220;1;2
3;88;7;GJN47JX6;02;;2;
3;79;6;GJN47PH6;01;;1;
3;80;7;GJN47PH6;02;;2;
3;60;3;GJN47S96;01;;2;
3;62;5;GJN47S96;02;;1;
1;51;5;GJN47XT6;01;;2;1
1;60;6;GJN47XT6;02;;1;1
1;26;5;GJO473D6;01;;2;1
1;28;6;GJO473D6;02;1600;1;1
1;53;7;GJO47656;01;733;2;1
3;23;7;GJO478X6;01;;2;
3;68;7;GJO47BP6;01;;2;
3;27;4;GJO47EH6;01;;1;
3;23;4;GJO47EH6;02;;2;
3;87;7;GJO47H96;01;;2;
1;30;1;GJO47K16;01;1681;2;1
1;39;5;GJO47K16;02;1587;1;1
1;58;7;GJO47MT6;01;1657;2;1
3;63;5;GJO47MT6;02;;1;
3;72;4;GJO47XX6;01;;1;
3;72;7;GJO47XX6;02;;2;
3;69;5;GJO4CKL6;01;;1;
3;67;5;GJO4CQ56;01;;1;
3;65;5;GJO4CQ56;02;;2;
3;63;1;GJO4CSX6;01;;2;
3;69;1;GJO4CVP6;01;;2;
3;73;7;GJO4CYH6;01;;1;
1;59;5;GJP470P6;01;1815;1;1
3;53;6;GJP470P6;02;;2;
3;76;7;GJP47696;01;;2;
3;69;7;GJP47916;01;;2;
3;71;7;GJP47916;02;;1;
3;84;7;GJP47BT6;01;;1;
3;91;7;GJP47EL6;01;;2;
3;82;7;GJP47HD6;01;;2;
3;82;7;GJP47K56;01;;2;
3;56;4;GJP4C416;01;;2;
1;52;5;GJP4C416;02;;1;1
3;30;7;GJP4C9M6;01;;1;
1;35;7;GJP4C9M6;02;1100;2;1
2;54;7;GJP4C9P6;02;;2;
1;50;5;GJP4CCD6;01;2000;2;1
1;53;5;GJP4CCD6;02;;1;1
3;79;7;GJP4CF56;02;;1;
3;55;5;GJP4CF56;03;;2;
1;52;6;GJP4CKP6;01;2027;2;1
1;50;5;GJP4CQ96;01;1200;1;1
1;48;4;GJP4CQ96;02;2250;2;1
3;19;4;GJP4CQ96;03;;2;
3;80;7;GJQ4H1X6;01;;1;
1;29;1;GJQ4H1Y6;01;1700;2;1
1;28;1;GJQ4H1Y6;02;1450;1;1
1;29;3;GJQ4H206;01;1700;2;1
1;34;1;GJQ4H206;02;2300;1;1
1;54;3;GJQ4H216;01;3160;2;1
3;22;3;GJQ4H216;02;;1;
3;21;4;GJQ4H216;03;;1;
1;17;5;GJQ4H226;01;520;1;1
1;19;5;GJQ4H226;02;580;1;1
1;18;5;GJQ4H226;03;520;1;1
3;86;7;GJQ4H236;01;;2;
1;50;4;GJQ4H246;01;2000;2;1
3;89;7;GJQ4H256;01;;1;
3;84;7;GJQ4H256;02;;2;
1;49;3;GJQ4H266;01;2800;2;1
1;41;1;GJQ4H276;01;6650;1;1
3;38;3;GJQ4H276;02;;2;
1;23;4;GJQ4H286;01;202;2;2
3;19;4;GJQ4H286;02;;2;
3;20;4;GJQ4H286;03;;2;
3;78;1;GJQ4H2A6;01;;1;
1;36;1;GJQ4H4P6;01;3562;1;1
1;35;1;GJQ4H4P6;02;2500;2;1
3;71;6;GJQ4H4R6;01;;1;
3;68;5;GJQ4H4R6;02;;2;
3;78;4;GJQ4H4S6;01;;2;
2;49;1;GJQ4H4U6;01;;1;
3;32;7;GJQ4H4U6;02;;2;
1;58;1;GJQ4H4V6;01;;2;1
3;59;5;GJQ4H4Y6;01;;2;
3;61;6;GJR38GLC;01;;2;
3;61;7;GJR38GLC;02;;1;
3;43;1;GJR38GMC;01;;2;
3;29;7;GJR38GNC;01;;2;
1;32;7;GJR38GNC;02;;1;1
3;65;7;GJR38GOC;01;;1;
3;61;7;GJR38GOC;02;;2;
1;39;7;GJR38GOC;03;;1;2
2;35;7;GJR38GOC;04;;1;
3;25;5;GJR38JDC;01;;2;
1;60;7;GJR38JEC;01;1550;2;1
1;44;7;GJR38JGC;01;800;2;1
3;17;6;GJR38JGC;02;;1;
3;80;7;GJR38JHC;01;;2;
1;47;7;GJR38JIC;01;1900;1;1
1;48;7;GJR38JIC;02;1150;2;1
3;17;5;GJR38JIC;03;;2;
1;49;4;GJR38JJC;01;1700;2;1
1;23;6;GJR38JJC;02;1100;1;1
1;20;3;GJR38JJC;03;802;2;2
3;61;7;GJR38JKC;01;;2;
3;64;4;GJR38JKC;02;;1;
3;41;7;GJR38JLC;01;;2;
1;46;7;GJR38JLC;02;2000;1;1
3;30;7;GJR38JMC;01;;2;
1;41;7;GJR38JMC;02;1550;1;1
1;60;7;GJR38M5C;01;1490;2;1
1;22;4;GJR38M5C;02;1150;2;1
3;73;5;GJR38M6C;01;;2;
2;41;4;GJR38M6C;02;;1;
3;81;7;GJR38M7C;01;;2;
3;70;7;GJR38M7C;02;;1;
3;64;7;GJR38M8C;01;;2;
3;68;7;GJR38M8C;02;;1;
1;44;7;GJR38MAC;01;2000;1;1
1;45;7;GJR38MAC;02;1300;2;1
3;36;7;GJR38MBC;01;;2;
1;43;7;GJR38MBC;02;1550;1;1
1;40;4;GJR38MCC;01;1300;2;1
3;27;7;GJR38MCC;02;;1;
3;17;6;GJR38MCC;03;;2;
3;19;6;GJR38MCC;04;;1;
1;26;5;GJR4MJ96;01;1300;1;1
1;48;3;GJR4MJB6;01;1200;2;2
1;55;5;GJR4MM16;01;;1;1
1;26;4;GJR4MM16;02;1080;1;2
1;57;7;GJR4MM26;01;48;1;2
1;54;7;GJR4MM26;02;1200;2;1
1;27;4;GJR4MM36;01;1450;1;1
1;30;1;GJR4MM36;02;1450;2;1
1;52;6;GJR4MM46;01;1100;2;1
1;50;7;GJR4MM46;02;1294;1;1
2;23;5;GJR4MM46;04;;1;
3;60;7;GJR4MM56;01;;2;
3;63;5;GJR4MM56;02;;1;
1;38;4;GJR4MM66;01;;2;2
1;38;5;GJR4MM66;02;;1;1
3;39;5;GJR4MM76;01;;2;
2;38;3;GJR4MM76;02;;1;
1;48;5;GJR4MM96;01;;1;1
3;88;7;GJR4MMA6;01;;2;
1;58;7;GJR4MMA6;02;428;2;2
1;36;1;GJR4MOT6;01;4000;1;1
1;36;1;GJR4MOT6;02;1600;2;1
1;60;3;GJR4MRL6;01;;2;1
1;58;3;GJR4MRL6;02;2150;1;1
2;22;3;GJR4MRL6;03;;2;
3;67;7;GJR4MUD6;01;;2;
3;67;7;GJR4MUD6;02;;1;
1;54;7;GJR4MX56;01;2300;1;1
1;47;5;GJR4MX56;02;1500;2;1
3;19;4;GJR4MX56;03;;1;
3;74;5;GJR4MZX6;01;;2;
3;75;7;GJR4MZX6;02;;1;
3;59;5;GJS4M5H6;01;;1;
3;60;7;GJS4M5H6;02;;2;
3;65;1;GJT4R0L6;01;;1;
3;66;3;GJT4R0L6;02;;2;
3;85;7;GJT4R3D6;01;;1;
3;82;4;GJT4R3D6;02;;2;
3;52;5;GJT4R656;01;;1;
1;48;5;GJT4R656;02;2771;2;1
3;17;6;GJT4R656;03;;1;
1;22;1;GJT4R676;01;1449;1;1
1;21;1;GJT4R676;02;;2;1
3;80;5;GJT4R916;01;;2;
1;28;1;GJT4RBP6;01;1647;2;1
3;25;1;GJT4RBP6;02;;2;
3;86;1;GJT4REH6;01;;2;
1;28;1;GJT4RK16;01;2000;1;1
3;27;4;GJT4RK16;02;;2;
3;64;5;GJT4RMT6;01;;2;
1;59;6;GJT4RPL6;01;;1;2
3;62;5;GJT4RPL6;02;;2;
3;62;7;GJT4RPM6;01;;1;
3;64;7;GJT4RPM6;02;;2;
2;21;4;GJT4RPM6;03;;1;
2;35;4;GJT4RPM6;04;;2;
3;43;5;GJT4RPN6;01;;2;
3;83;1;GJT4RPO6;01;;2;
1;51;4;GJT4RPP6;01;2282;2;1
3;90;6;GJT4RPQ6;01;;2;
3;71;5;GJT4RPR6;01;;1;
1;49;3;GJT4RPS6;01;2800;1;1
3;41;1;GJU3IF9C;01;;2;
1;32;5;GJU3IF9C;02;1200;1;1
1;31;1;GJU3IFBC;01;1955;1;1
1;38;4;GJU3II1C;01;1564;2;1
1;41;6;GJU3II1C;02;1900;1;1
3;80;7;GJU3II2C;01;;1;
1;31;6;GJU3II3C;01;750;2;1
1;34;7;GJU3II3C;02;1230;1;1
3;68;7;GJU3II4C;01;;2;
1;45;3;GJU3II5C;01;2200;2;1
3;15;7;GJU3II5C;02;;2;
1;46;1;GJU3II6C;01;1600;2;1
3;17;6;GJU3II6C;02;;1;
2;38;5;GJU3II6C;03;;1;
3;56;6;GJU3II7C;01;;2;
3;66;5;GJU3II8C;01;;1;
1;45;7;GJU3IKTC;01;750;2;2
1;49;7;GJU3IKTC;02;1300;1;1
3;16;6;GJU3IKTC;03;;1;
1;31;7;GJU3IKUC;01;1680;1;1
1;42;5;GJU3IKWC;01;400;2;2
3;64;5;GJU3IKXC;01;;2;
1;45;7;GJU3IKZC;01;999;1;1
1;49;7;GJU3IKZC;02;569;2;1
3;15;7;GJU3IKZC;03;;2;
3;71;7;GJU3IL0C;01;;2;
1;48;5;GJU4WNH6;01;1445;1;1
3;40;7;GJU4WNH6;02;;2;
3;15;7;GJU4WNH6;03;;1;
3;66;4;GJU4WT26;01;;2;
1;51;3;GJU4WT36;01;2400;1;1
3;36;3;GJU4WT36;02;;2;
3;86;7;GJU4WVT6;01;;2;
3;56;5;GJU4WVU6;01;;2;
3;67;7;GJU4WVV6;01;;1;
3;84;5;GJU4WYN6;01;;2;
3;62;5;GJU4WYQ6;01;;2;
3;61;7;GJV3NWLC;01;;1;
3;74;7;GJV3NWLC;02;;2;
3;86;7;GJV3NZDC;01;;2;
3;63;5;GJV41Z97;01;;2;
3;87;7;GJV4W6X6;01;;2;
3;57;3;GJV4W6Y6;01;;2;
3;53;4;GJV4W6Y6;02;;1;
3;37;3;GJV4W9P6;01;;1;
3;70;7;GJV4WCH6;01;;1;
3;77;6;GJV4WCI6;01;;2;
1;31;3;GJV4WFA6;01;1702;1;1
3;25;4;GJV4WFA6;02;;2;
2;41;1;GJV4WFB6;01;;2;
3;37;4;GJW3N4XC;01;;1;
3;35;4;GJW3N4XC;02;;2;
1;33;5;GJW3N7PC;01;;1;1
1;27;6;GJW3N7PC;02;;2;1
3;67;5;GJW3NAHC;01;;1;
1;51;3;GJW3NAHC;02;;2;2
1;51;5;GJW3ND9C;01;;1;1
1;43;4;GJW3ND9C;02;;2;3
1;19;4;GJW3ND9C;03;;2;1
3;65;5;GJW3NG1C;01;;1;
3;63;5;GJW3NITC;01;;1;
3;66;7;GJW3NITC;02;;2;
3;73;7;GJW3NLLC;01;;1;
3;74;7;GJW3NLLC;02;;2;
1;39;3;GJW3NODC;01;;2;1
1;38;6;GJW3NODC;02;;1;1
3;83;7;GJW3NR5C;01;;1;
3;82;7;GJW3NR5C;02;;2;
3;83;7;GJW3NTXC;01;;2;
1;55;5;GJW3NZHC;01;;1;1
1;53;5;GJW3NZHC;02;;2;1
3;62;7;GJW41227;01;;1;
3;91;4;GJW41237;01;;1;
3;78;6;GJW41237;02;;2;
1;52;6;GJW41237;03;1550;1;1
3;67;7;GJW41247;01;;2;
3;32;5;GJW41247;02;;1;
1;44;1;GJW41257;01;650;2;2
1;41;1;GJW41257;02;3500;1;1
3;15;6;GJW41257;03;;1;
3;82;1;GJW41267;01;;1;
3;79;7;GJW41267;02;;2;
1;33;4;GJW41277;01;1200;1;1
3;24;6;GJW41277;02;;2;
3;63;7;GJW41297;01;;1;
3;63;7;GJW41297;02;;2;
2;29;1;GJW41297;03;;2;
3;90;6;GJW412A7;01;;2;
3;83;6;GJW412B7;01;;2;
2;53;4;GJW412B7;02;;1;
1;41;3;GJW412C7;01;1300;2;1
1;20;3;GJW412D7;01;700;2;2
3;18;4;GJW412D7;02;;2;
3;16;6;GJW412D7;03;;1;
1;48;1;GJW412D7;04;2200;2;1
1;55;3;GJW412D7;05;3000;1;1
1;57;6;GJW414U7;01;1500;2;1
3;80;6;GJW414W7;01;;2;
3;98;7;GJW414W7;02;;2;
1;55;1;GJW414Y7;01;4800;1;1
1;55;1;GJW414Y7;02;4800;2;1
1;24;1;GJW414Y7;03;1200;1;1
3;20;4;GJW414Y7;04;;2;
3;15;6;GJW414Y7;05;;2;
1;59;7;GJW41517;01;1200;1;1
1;51;7;GJW41517;02;1200;2;1
3;17;6;GJW41517;03;;1;
1;51;5;GJX3N29C;01;;1;1
1;50;5;GJX3N29C;02;;2;1
1;20;4;GJX3N29C;03;;2;1
3;55;5;GJX3N51C;01;;2;
3;61;7;GJX3N52C;01;;1;
3;61;5;GJX3N52C;02;;2;
1;47;5;GJX3N7TC;01;;1;1
1;44;4;GJX3N7TC;02;;2;2
3;16;6;GJX3N7TC;03;;2;
3;16;6;GJX3N7TC;04;;1;
1;44;5;GJX3NALC;01;;2;1
1;18;6;GJX3NALC;02;;1;1
1;16;6;GJX3NALC;03;;1;1
1;45;4;GJX3NDDC;01;;2;2
2;22;4;GJX3NDDC;02;;2;
3;65;5;GJX3NG5C;01;;1;
3;61;5;GJX3NG5C;02;;2;
3;68;7;GJX3NIXC;01;;1;
3;62;7;GJX3NIXC;02;;2;
3;81;4;GJX3SDXC;01;;1;
1;43;4;GJX3SJHC;01;;1;1
1;37;1;GJX3SJHC;02;4997;2;1
3;73;1;GJX3SM9C;01;;1;
3;61;7;GJX3SP1C;01;;1;
1;22;6;GJX3SRTC;01;2000;1;1
1;19;6;GJX3SRTC;02;;2;1
1;50;3;GJX3SULC;01;2150;2;1
1;22;1;GJX3SULC;02;862;2;1
1;49;7;GJX46GM7;01;670;2;2
1;38;5;GJX46GM7;02;1800;1;1
1;22;7;GJX46GM7;03;1000;1;1
3;17;7;GJX46GM7;04;;2;
1;63;7;GJX46GO7;01;415;2;2
